division_code,district_code,upazila_code,union_code,union_name,union_name_bangla,created_by
30,48,33,60,Joysiddi,Joysiddi,admin
30,48,42,51,Joyka,Joyka,admin
30,48,45,13,Achmita,Achmita,admin
30,48,45,19,Bangram,Bangram,admin
30,48,45,95,SHAHASRAM DHULDIA,SHAHASRAM DHULDIA,admin
30,48,92,67,Rauti,Rauti,admin
30,48,92,81,Taljanga,Taljanga,admin
30,48,92,94,Tarail Sachail,Tarail Sachail,admin
30,67,67,25,Boktaboli,Boktaboli,admin
20,12,85,58,NATGHAR,NATGHAR,admin
30,48,45,70,Katiadi Paurashava,Katiadi Paurashava,admin
10,6,62,79,Lata,Lata,admin
50,69,55,26,BRAHMAPUR,BRAHMAPUR,admin
60,90,47,3,Jagannathpur Pouroshova,Jagannathpur Pouroshova,admin
30,35,91,49,Tungipara,Tungipara,admin
45,61,88,40,Kakni,Kakni,admin
30,56,46,46,Manikganj Municipality,Manikganj Municipality,admin
55,73,15,28,BORAGARI,BORAGARI,admin
55,73,15,85,PANGA MATUKPUR,PANGA MATUKPUR,admin
55,73,15,17,BAMUNIA,BAMUNIA,admin
55,94,94,1,THAKURGAON PAURASAVA,THAKURGAON PAURASAVA,admin
30,26,32,54,Shyampur,Shyampur,admin
20,15,37,5,CHIKANDANDI,CHIKANDANDI,admin
30,26,34,55,Sultanganj,Sultanganj,admin
55,73,15,40,DOMAR PDC,DOMAR PDC,admin
20,19,40,29,(Wrong) Follow Union Code 70,(Wrong) Follow Union Code 70,admin
30,26,3,1,shyamoli,shyamoli,admin
45,39,36,60,Nandina,Nandina,admin
60,36,11,4,04 NO. BANIACHANG SW,04 NO. BANIACHANG SW,admin
60,36,71,86,Nayapara,Nayapara,admin
45,72,83,71,JARIA,JARIA,admin
45,72,83,79,KHOLISHAUR,KHOLISHAUR,admin
60,36,5,23,VADESSOR,VADESSOR,admin
45,39,85,52,08 No Mohadan,08 No Mohadan,admin
10,4,28,47,05 No Ayla patakata,05 No Ayla patakata,admin
50,76,22,34,09 No. FAILJANA,09 No. FAILJANA,admin
20,12,85,67,16 No. RASULLABAD,16 No. RASULLABAD,admin
40,41,38,37,KESHABPUR PAURASHAVA,KESHABPUR PAURASHAVA,admin
40,41,38,11,Hasanpur,Hasanpur,admin
20,15,4,81,JUIDANDI,JUIDANDI,admin
20,15,47,71,Amirabad,Amirabad,admin
45,61,22,69,RASULPUR,RASULPUR,admin
45,61,22,75,RAONA,RAONA,admin
10,42,43,31,AWRABUNIA,AWRABUNIA,admin
20,30,29,64,Panchgachhiya,Panchgachhiya,admin
20,30,29,47,Kazirbag,Kazirbag,admin
10,9,29,38,Hajipur,Hajipur,admin
20,30,14,57,5 no Moahamaya,5 no Moahamaya,admin
30,26,48,2,Mirpur 11,Mirpur 11,admin
40,41,4,83,NOAPARA PAURASAVA,NOAPARA PAURASAVA,admin
30,67,58,31,ENAYETNAGAR,ENAYETNAGAR,admin
20,22,24,38,ISLAMPUR,ISLAMPUR,admin
45,89,88,88,RAUHA,RAUHA,admin
45,89,88,54,GHAZIR KHAMAR,GHAZIR KHAMAR,admin
40,57,87,33,MEHERPUR PAURASHAVA,MEHERPUR PAURASHAVA,admin
30,48,79,79,PAKUNDIA UPAZILA,PAKUNDIA UPAZILA,admin
30,26,50,33,33 No. Ward,33 No. Ward,admin
30,26,75,20,20 No. Ward (Segun Bagicha),20 No. Ward (Segun Bagicha),admin
30,82,47,18,BOALIA,BOALIA,admin
30,26,9,29,29 No. Ward(Islambag),29 No. Ward(Islambag),admin
20,12,33,33,Ashuganj Upazila,Ashuganj Upazila,admin
20,12,85,86,SHIBPUR,SHIBPUR,admin
30,26,11,9,09 No Ward,09 No Ward,admin
20,15,4,15,ANOWARA,ANOWARA,admin
50,69,15,25,BANPARA PAURASAVA,BANPARA PAURASAVA,admin
50,81,94,79,Tanore Pourashava,Tanore Pourashava,admin
45,39,36,36,JAMALPUR SADAR UPAZILA,JAMALPUR SADAR UPAZILA,admin
55,73,64,64,NILPHAMARI SADAR UPAZILA,NILPHAMARI SADAR UPAZILA,admin
30,26,36,3,03 No. Ward (Shipahibag),03 No. Ward (Shipahibag),admin
30,93,47,36,Elenga,Elenga,admin
30,93,47,58,Kok Dahara,Kok Dahara,admin
30,93,47,12,Balla,Balla,admin
45,39,7,10,BAKSHIGANJ  POURASHOVA,BAKSHIGANJ  POURASHOVA,admin
45,39,15,16,DEWANGANJ  POURASHOVA,DEWANGANJ  POURASHOVA,admin
45,39,36,50,JAMALPUR POURASHOVA,JAMALPUR POURASHOVA,admin
45,39,58,60,MADERGANJ  POURASHOVA,MADERGANJ  POURASHOVA,admin
20,12,13,34,Brahmanbaria Municipality,Brahmanbaria Municipality,admin
20,15,57,21,Chittagong City Corp,Chittagong City Corp,admin
30,86,25,71,SIDULKURA,SIDULKURA,admin
30,33,37,79,Gazipur City Corporation,Gazipur City Corporation,admin
30,26,26,20,Gulshan-1,Gulshan-1,admin
30,93,9,23,Bashail,Bashail,admin
45,39,36,12,West Kacharipar,West Kacharipar,admin
60,91,41,21,Fatehpur,Fatehpur,admin
55,77,73,11,Amarkhana,Amarkhana,admin
55,77,73,35,Hafizabad,Hafizabad,admin
20,19,74,42,JHOLOM UTTAR,JHOLOM UTTAR,admin
20,19,72,84,06 No. Ajgara UDC,06 No. Ajgara UDC,admin
55,32,91,94,Tarapur,Tarapur,admin
55,32,91,18,Chandipur,Chandipur,admin
20,51,58,47,03 No Charmohana UDC,03 No Charmohana UDC,admin
20,51,73,1,Ramgati PDC,Ramgati PDC,admin
50,10,20,21,Bogura Municipality,Bogura Municipality,admin
55,49,52,3,Kurigram Municipality,Kurigram Municipality,admin
20,12,85,72,Ratanpur,Ratanpur,admin
20,12,7,28,Budhunti,Budhunti,admin
20,12,7,66,Paharpur,Paharpur,admin
20,12,7,96,Bishnupur,Bishnupur,admin
30,48,11,71,Shibpur,Shibpur,admin
30,48,11,83,Shimulkandi,Shimulkandi,admin
30,48,33,47,Elongjuri,Elongjuri,admin
30,48,42,94,Sutarpara,Sutarpara,admin
50,69,55,58,KHAJURIA,KHAJURIA,admin
20,15,70,16,Betagi,Betagi,admin
30,93,85,3,BARACHOWNA,BARACHOWNA,admin
20,19,27,33,Chandina Municipality,Chandina Municipality,admin
45,61,88,12,Balikhan,Balikhan,admin
45,61,88,22,Bishka,Bishka,admin
45,61,88,49,Kamaria,Kamaria,admin
45,61,88,94,Tarakanda,Tarakanda,admin
30,26,4,19,Beraid,Beraid,admin
45,39,36,1,01 NO WORD,01 NO WORD,admin
30,26,2,5,Fakirapool,Fakirapool,admin
20,19,81,94,Sreekail,Sreekail,admin
55,49,94,66,ULIPUR PAURASAVA,ULIPUR PAURASAVA,admin
20,12,85,2,Sreerampur,Sreerampur,admin
30,48,42,1,(Wrong) Follow Union Code 66,(Wrong) Follow Union Code 66,admin
55,49,18,5,Bhangamore,Bhangamore,admin
45,72,38,67,01 No. Mendipur,01 No. Mendipur,admin
20,12,85,1,Bitghor,Bitghor,admin
20,15,35,1,Foillatoli,Foillatoli,admin
20,13,45,3,Faridganj Pouroshova,Faridganj Pouroshova,admin
45,72,83,23,BISHKAKUNI,BISHKAKUNI,admin
45,72,83,93,PURBADHALA,PURBADHALA,admin
60,90,23,38,Dulurbazar,Dulurbazar,admin
20,51,43,1,LAKSHMIPUR PAURASAVA,LAKSHMIPUR PAURASAVA,admin
60,36,71,69,JAGADISHPUR,JAGADISHPUR,admin
10,4,47,35,Buramagumder,Buramagumder,admin
60,90,23,42,KHURMA DAKHIN,KHURMA DAKHIN,admin
60,90,23,85,GOBINDAGANJ SAIDERGAON,GOBINDAGANJ SAIDERGAON,admin
45,39,15,29,02 No Char Amkhua,02 No Char Amkhua,admin
45,39,15,58,08 No Dewanganj,08 No Dewanganj,admin
45,39,85,63,05 No Pingna,05 No Pingna,admin
50,76,22,43,GUNAIGACHHA,GUNAIGACHHA,admin
55,73,64,8,Nilphamari Pourashava,Nilphamari Pourashava,admin
30,56,10,17,BACHAMARA,BACHAMARA,admin
20,15,47,43,Kalauzan,Kalauzan,admin
55,73,85,23,Bangalipur,Bangalipur,admin
45,61,22,25,GAFFARGAON,GAFFARGAON,admin
45,61,22,18,DATTER BAZAR,DATTER BAZAR,admin
45,61,22,37,LANGAIR,LANGAIR,admin
10,42,43,15,AMUA,AMUA,admin
50,81,72,11,NOAHATA PAURASAVA,NOAHATA PAURASAVA,admin
20,30,29,23,Dharamapur,Dharamapur,admin
10,78,52,10,ALIPUR,ALIPUR,admin
10,78,52,47,Char Borhan,Char Borhan,admin
20,30,29,60,MATABI,MATABI,admin
30,86,25,83,SIDYA,SIDYA,admin
45,61,72,55,MOAZZEMPUR,MOAZZEMPUR,admin
45,61,72,79,RAJGATI,RAJGATI,admin
45,89,88,81,PAKURIA,PAKURIA,admin
45,89,88,20,BHATSALA,BHATSALA,admin
45,89,88,15,BETMARI GHUGHURAKANDI,BETMARI GHUGHURAKANDI,admin
20,22,24,22,CHAUFALDANDI,CHAUFALDANDI,admin
60,91,20,3,(Wrong) Follow Union Code 10,(Wrong) Follow Union Code 10,admin
30,26,48,32,Mirpur-2,Mirpur-2,admin
20,15,4,4,Anowara Upazila,Anowara Upazila,admin
60,90,23,13,CHHATAK,CHHATAK,admin
20,15,8,8,BANSHKHALI UPAZILA,BANSHKHALI UPAZILA,admin
30,26,32,53,53 No. Ward (Purba Jurain),53 No. Ward (Purba Jurain),admin
40,41,11,13,CHAUGACHHA PAURASAVA,CHAUGACHHA PAURASAVA,admin
30,26,30,16,16 No. Ward,16 No. Ward,admin
30,48,6,99,BAJITPUR PAURASHAVA,BAJITPUR PAURASHAVA,admin
30,48,49,3,(Wrong) Follow Union Code 75,(Wrong) Follow Union Code 75,admin
30,48,49,6,(Wrong) Follow Union Code 75,(Wrong) Follow Union Code 75,admin
30,48,49,7,(Wrong) Follow Union Code 75,(Wrong) Follow Union Code 75,admin
30,48,49,9,(Wrong) Follow Union Code 75,(Wrong) Follow Union Code 75,admin
30,26,98,38,38 No. Ward (Banogram Lane),38 No. Ward (Banogram Lane),admin
45,61,72,87,SHERPUR,SHERPUR,admin
30,26,21,15,15 No. Ward (Bhasan Tek),15 No. Ward (Bhasan Tek),admin
30,26,64,2,02 No. Ward (Block A),02 No. Ward (Block A),admin
30,26,54,9,09 No. Ward (Fakirapool),09 No. Ward (Fakirapool),admin
30,26,48,14,Paschim Shaowrapara,Paschim Shaowrapara,admin
30,26,66,36,36 NO. WARD (MADHUBAG),36 NO. WARD (MADHUBAG),admin
55,94,82,82,Pirganj Pourasava,Pirganj Pourasava,admin
10,9,21,33,Borhanuddin Pouroshaba,Borhanuddin Pouroshaba,admin
45,39,29,29,ISLAMPUR UPAZILA,ISLAMPUR UPAZILA,admin
45,39,7,7,BAKSHIGANJ UPAZILA,BAKSHIGANJ UPAZILA,admin
30,93,9,35,Fulki,Fulki,admin
30,93,47,21,Basunda,Basunda,admin
30,26,67,79,Banasree,Banasree,admin
20,15,55,9,9 No. Ward,9 No. Ward,admin
20,84,7,37,Amtali,Amtali,admin
50,81,12,91,Taherpur Paurashava,Taherpur Paurashava,admin
30,86,25,23,DARUL AMAN,DARUL AMAN,admin
50,76,5,8,ATGHARIA PAURASAVA,ATGHARIA PAURASAVA,admin
30,26,72,90,Amin Bazar,Amin Bazar,admin
30,26,90,89,Mohakhali,Mohakhali,admin
20,46,70,77,Matiranga Sadar,Matiranga Sadar,admin
60,90,23,20,CHHATAK PAURASHAVA,CHHATAK PAURASHAVA,admin
40,50,79,60,KUSHTIA PAURASHAVA,KUSHTIA PAURASHAVA,admin
20,19,81,36,Dhamghar,Dhamghar,admin
20,12,63,76,KASBA PAURASAVA,KASBA PAURASAVA,admin
50,38,47,50,JOYPURHAT PAURASAVA,JOYPURHAT PAURASAVA,admin
10,78,97,32,CHALITABUNIA,CHALITABUNIA,admin
20,13,58,79,PATHAIR,PATHAIR,admin
40,1,58,85,Mongla Paurashova,Mongla Paurashova,admin
20,15,12,9,Ahla Karaldanga,Ahla Karaldanga,admin
10,42,40,63,NATHULLABAD,NATHULLABAD,admin
30,29,62,80,Nagarkanda Paurashava,Nagarkanda Paurashava,admin
55,27,21,14,Bochaganj Pauroshova,Bochaganj Pauroshova,admin
45,89,67,67,NAKLA UPAZILA,NAKLA UPAZILA,admin
30,48,42,71,KIRATAN,KIRATAN,admin
30,48,42,66,KARIMGANJ PAURASAVA,KARIMGANJ PAURASAVA,admin
30,48,49,75,Kishoreganj Paurasava,Kishoreganj Paurasava,admin
30,48,54,44,(Wrong) Follow Union Code 88,(Wrong) Follow Union Code 88,admin
30,48,54,88,KULIARCHAR PAURASAVA,KULIARCHAR PAURASAVA,admin
40,44,71,71,Moheshpur Upazila,Moheshpur Upazila,admin
30,93,25,1,Dhanbari Pourashova,Dhanbari Pourashova,admin
60,90,27,28,Mogla,Mogla,admin
10,79,76,85,Matikanga,Matikanga,admin
10,6,7,14,Niyamoti,Niyamoti,admin
10,6,2,4,Goila,Goila,admin
20,22,45,45,Kutubdia Upazila,Kutubdia Upazila,admin
60,91,20,10,ALANKARI,ALANKARI,admin
20,13,1,6,Gupti,Gupti,admin
60,90,29,87,Derai Paurashava,Derai Paurashava,admin
20,15,12,10,Kanongopara,Kanongopara,admin
20,15,12,86,Boalkhali Paurashava,Boalkhali Paurashava,admin
20,15,70,11,Rangunia,Rangunia,admin
55,52,2,26,Kumrihat,Kumrihat,admin
10,42,40,96,Jhalokati Paurashava,Jhalokati Paurashava,admin
30,26,32,28,Matowail,Matowail,admin
50,88,11,66,Khukni,Khukni,admin
40,44,80,83,SHAILKUPA PAURASAVA,SHAILKUPA PAURASAVA,admin
40,87,4,16,Champaful,Champaful,admin
40,50,94,15,Mirpur Pauroshova,Mirpur Pauroshova,admin
60,36,71,71,Madhabpur Upazila,Madhabpur Upazila,admin
55,94,94,2,Ruhea,Ruhea,admin
20,15,37,41,FORHADABAD,FORHADABAD,admin
20,19,74,15,Uttar Howla,Uttar Howla,admin
40,41,61,39,JHUMPA,JHUMPA,admin
55,94,82,21,21 No Dholarhat,21 No Dholarhat,admin
55,94,94,10,10 No Jamalpur Union,10 No Jamalpur Union,admin
10,78,57,25,Galachipa Paurashava,Galachipa Paurashava,admin
10,78,38,16,Bauphal Paurasava,Bauphal Paurasava,admin
60,91,59,37,Kanaighat Paurasava,Kanaighat Paurasava,admin
60,90,27,11,DORGAPASHA,DORGAPASHA,admin
60,90,27,92,PURBO BIRGAON,PURBO BIRGAON,admin
55,94,94,20,Salandor,Salandor,admin
50,10,67,13,Changoir,Changoir,admin
50,38,61,67,KHETLAL PAURASAVA,KHETLAL PAURASAVA,admin
20,19,95,95,Lalmai Upazila,Lalmai Upazila,admin
20,15,70,27,ISLAMPUR,ISLAMPUR,admin
30,26,54,52,Motijheel,Motijheel,admin
55,85,3,11,Badarganj Pauroshova,Badarganj Pauroshova,admin
40,47,21,33,Khulna City Corporation,Khulna City Corporation,admin
30,59,56,21,Mirkadim Pauroshova,Mirkadim Pauroshova,admin
20,19,95,2,South Bagmara,South Bagmara,admin
20,19,95,6,South Belghore,South Belghore,admin
20,13,58,47,DAKSHIN KACHUA,DAKSHIN KACHUA,admin
30,93,28,78,Ghatail Pauroshova,Ghatail Pauroshova,admin
40,65,76,12,Narail Paurashova,Narail Paurashova,admin
50,64,47,27,GANESHPUR,GANESHPUR,admin
10,78,95,95,Patuakhali Sadar Upazila,Patuakhali Sadar Upazila,admin
60,91,60,27,Doyamir,Doyamir,admin
45,61,22,22,GAFFARGAON PAURASHAVA,GAFFARGAON PAURASHAVA,admin
20,13,45,13,Balithuba East,Balithuba East,admin
10,78,55,55,Dumki Upazila,Dumki Upazila,admin
20,30,29,39,Feni Pauroshova,Feni Pauroshova,admin
50,88,50,20,KAZIPUR PAURASAVA,KAZIPUR PAURASAVA,admin
60,36,71,40,MADHABPUR PAURASHAVA,MADHABPUR PAURASHAVA,admin
20,13,1,12,12 No. Poschim Char Dukhia,12 No. Poschim Char Dukhia,admin
60,91,8,89,Balaganj,Balaganj,admin
20,19,81,4,Purbo Dohor,Purbo Dohor,admin
20,15,74,5,Binajuri,Binajuri,admin
30,29,18,18,Boalmari Upazila,Boalmari Upazila,admin
20,22,24,1,Rashidnagar,Rashidnagar,admin
55,52,70,21,Burimari,Burimari,admin
40,65,52,44,LOHAGARA PAURASAVA,LOHAGARA PAURASAVA,admin
50,76,83,18,Sujanagar,Sujanagar,admin
40,1,58,50,MONGLA PORT PAURASAVA,MONGLA PORT PAURASAVA,admin
30,26,80,28,28 No Ward CDC,28 No Ward CDC,admin
20,75,10,10,Chatkhil Upazila,Chatkhil Upazila,admin
50,64,47,88,PRASADPUR,PRASADPUR,admin
30,48,2,2,Austagram Upazila,Austagram Upazila,admin
10,79,76,3,Daulbari Dobra,Daulbari Dobra,admin
55,94,94,16,16 No Nargun,16 No Nargun,admin
50,64,47,14,Varsho,Varsho,admin
50,64,47,16,Mainom,Mainom,admin
20,19,87,89,Raykot North,Raykot North,admin
10,79,58,25,Mathbaria Paurasava,Mathbaria Paurasava,admin
30,86,14,13,Bhedarganj Pauroshova,Bhedarganj Pauroshova,admin
20,19,81,81,Purbadairwest,Purbadairwest,admin
50,10,67,12,Bingram,Bingram,admin
60,36,68,68,Lakhai Upazila,Lakhai Upazila,admin
60,58,74,74,Moulvibazar Sadar Upazila,Moulvibazar Sadar Upazila,admin
55,32,24,57,Gaibandha Paurashava,Gaibandha Paurashava,admin
20,22,49,7,Moseshkhali Paurasava,Moseshkhali Paurasava,admin
20,15,70,32,LALANAGAR,LALANAGAR,admin
30,26,42,24,24 No. Ward,24 No. Ward,admin
40,47,45,48,WARD NO-14,WARD NO-14,admin
50,64,60,8,Naogaon Paurashava,Naogaon Paurashava,admin
30,93,38,96,Gopalpur Pauroshova,Gopalpur Pauroshova,admin
20,84,7,20,BAGHAICHHARI PAURASHAVA,BAGHAICHHARI PAURASHAVA,admin
20,13,22,14,CHANDPUR PAURASAVA,CHANDPUR PAURASAVA,admin
20,15,37,10,Burishchar,Burishchar,admin
30,26,5,33,"33 No Ward Cdc,Bangshal, Dhaka","33 No Ward Cdc,Bangshal, Dhaka",admin
20,15,12,25,West Gumnandi,West Gumnandi,admin
30,82,47,95,SAORAIL,SAORAIL,admin
50,76,5,5,ATGHARIA UPAZILA,ATGHARIA UPAZILA,admin
20,19,95,5,North Belghore,North Belghore,admin
20,19,95,7,North Payrule,North Payrule,admin
20,13,58,71,SACHAR,SACHAR,admin
45,89,70,33,NALITABARI PAURASHAVA,NALITABARI PAURASHAVA,admin
10,42,40,38,GABHA RAMCHANDRAPUR,GABHA RAMCHANDRAPUR,admin
10,6,7,54,GARURIA,GARURIA,admin
60,90,89,60,SUNAMGANJ PAURASHAVA,SUNAMGANJ PAURASHAVA,admin
60,90,27,27,SOUTH SUNAMGANJ,SOUTH SUNAMGANJ,admin
40,1,8,35,DEMA,DEMA,admin
50,70,37,44,RAHANPUR PAURASHAVA,RAHANPUR PAURASHAVA,admin
30,35,32,79,Gopalganj Sadar,Gopalganj Sadar,admin
20,19,40,10,BARASHALGHAR,BARASHALGHAR,admin
20,13,49,28,DADOSH,DADOSH,admin
30,48,2,91,PURBA AUSTAGRAM,PURBA AUSTAGRAM,admin
30,26,72,94,Yearpur,Yearpur,admin
60,58,56,56,Kamalganj Upazila,Kamalganj Upazila,admin
30,93,95,91,Dighulia,Dighulia,admin
60,91,31,86,South Surma Paurashava,South Surma Paurashava,admin
10,6,62,90,Basanchar,Basanchar,admin
20,15,37,89,Shikarpur,Shikarpur,admin
40,47,85,16,Khulna G.P.O,Khulna G.P.O,admin
20,30,14,89,Niz Panua,Niz Panua,admin
20,15,82,78,GHATIADANGA,GHATIADANGA,admin
20,15,37,53,Guman Mardan,Guman Mardan,admin
30,68,63,16,Ghorashal Pauroshova,Ghorashal Pauroshova,admin
30,33,37,80,Kapasia,Kapasia,admin
45,89,88,3,Bazitkhila,Bazitkhila,admin
45,89,88,4,Mahmudpur,Mahmudpur,admin
50,69,55,45,Naldanga Paurasava,Naldanga Paurasava,admin
50,64,47,15,Poranpur,Poranpur,admin
45,61,24,7,Haluaghat Paurashava,Haluaghat Paurashava,admin
20,19,33,32,Cumilla Sadar South,Cumilla Sadar South,admin
20,19,81,54,Muradnagar Sadar,Muradnagar Sadar,admin
50,10,67,11,Kunderhat,Kunderhat,admin
60,91,60,64,Westpoilanpur,Westpoilanpur,admin
60,91,60,20,Burungabazar,Burungabazar,admin
60,91,60,81,Sadipur,Sadipur,admin
60,91,60,51,Umorpur,Umorpur,admin
10,6,7,94,RANGASREE,RANGASREE,admin
20,15,70,51,PARUA,PARUA,admin
40,1,58,84,Mongla Municipality,Mongla Municipality,admin
50,70,56,22,NACHOLE PAURASHAVA,NACHOLE PAURASHAVA,admin
20,19,18,12,08 No. Bharella UDC (North),08 No. Bharella UDC (North),admin
40,1,8,60,Jatrapur,Jatrapur,admin
40,1,8,51,Gotapara,Gotapara,admin
20,22,16,69,Konakhali,Konakhali,admin
50,38,13,16,Akkelpur Pauroshova,Akkelpur Pauroshova,admin
60,91,20,63,KHAZANCHI,KHAZANCHI,admin
30,26,68,13,Ward No-73,Ward No-73,admin
30,26,22,39,Ward No-39,Ward No-39,admin
30,26,36,2,02 No. Ward (Ghoran),02 No. Ward (Ghoran),admin
20,19,95,3,North Vulin,North Vulin,admin
20,19,95,4,South Vulin,South Vulin,admin
60,91,20,21,BISHWANATH,BISHWANATH,admin
40,87,43,33,KALAROA PAURASAVA,KALAROA PAURASAVA,admin
20,15,12,19,Amuchia,Amuchia,admin
20,19,40,70,Debidwar Paurasava,Debidwar Paurasava,admin
50,88,61,23,ROYGANJ PAURASHAVA,ROYGANJ PAURASHAVA,admin
60,91,20,42,DEOKALAS,DEOKALAS,admin
30,48,59,27,GHAGRA,GHAGRA,admin
60,91,31,87,Chowdhury Bazar,Chowdhury Bazar,admin
30,26,32,26,59 No. Ward,59 No. Ward,admin
20,15,39,38,Char Pathor Ghata,Char Pathor Ghata,admin
60,36,85,87,Shayestaganj Paurashava,Shayestaganj Paurashava,admin
60,36,44,33,HabiganjPauroshova,HabiganjPauroshova,admin
20,15,33,89,Fatickchari Paurashava,Fatickchari Paurashava,admin
20,12,85,89,NABINAGAR PAURASAVA,NABINAGAR PAURASAVA,admin
20,46,70,12,Guimara,Guimara,admin
55,27,43,53,GHORAGHAT PAURASHAVA,GHORAGHAT PAURASHAVA,admin
20,15,37,11,Chhibatali,Chhibatali,admin
20,19,67,6,"06 No. Ward, City Corporation","06 No. Ward, City Corporation",admin
20,19,81,2,02 No Akubpur,02 No Akubpur,admin
20,15,70,17,Chondroaghona,Chondroaghona,admin
30,26,88,44,44 No Ward CDC,44 No Ward CDC,admin
50,64,47,17,Kusumba,Kusumba,admin
45,61,72,94,Singroil,Singroil,admin
60,90,27,89,PASCHIM BIRGAON,PASCHIM BIRGAON,admin
20,22,24,4,Eidgahon,Eidgahon,admin
20,19,74,82,SARASHPUR,SARASHPUR,admin
60,58,14,14,Barlekha Upazila,Barlekha Upazila,admin
50,81,22,41,Rajshahi City Corporation,Rajshahi City Corporation,admin
30,86,69,99,SHARIATPUR PAURASHAVA,SHARIATPUR PAURASHAVA,admin
20,15,70,21,RAJANAGAR,RAJANAGAR,admin
20,19,36,67,DAUDKANDI PAURASAVA,DAUDKANDI PAURASAVA,admin
60,36,85,21,Nurpur,Nurpur,admin
55,77,4,4,ATWARI UPAZILA,ATWARI UPAZILA,admin
30,26,8,9,Banani DOHS,Banani DOHS,admin
50,88,89,99,TARASH PAURASAVA,TARASH PAURASAVA,admin
20,15,39,1,Charlukshya,Charlukshya,admin
40,47,48,19,ATRA GILATALA,ATRA GILATALA,admin
55,27,10,12,Birampur Pauroshova,Birampur Pauroshova,admin
20,19,95,9,North Bakoi,North Bakoi,admin
10,78,97,34,CHAR MONTAZ,CHAR MONTAZ,admin
10,78,97,27,BARA BAISDIA,BARA BAISDIA,admin
20,13,58,87,PURBA SAHADEBPUR,PURBA SAHADEBPUR,admin
20,13,58,13,ASHRAFPUR,ASHRAFPUR,admin
55,49,52,52,Kurigram Upazila,Kurigram Upazila,admin
30,48,79,92,Pakundia Paurashava,Pakundia Paurashava,admin
20,75,85,85,Subarnachar Upazila,Subarnachar Upazila,admin
55,27,69,13,BHADURIA,BHADURIA,admin
50,88,94,75,ULLAH PARA PAURASAVA,ULLAH PARA PAURASAVA,admin
50,70,56,76,NEZAMPUR,NEZAMPUR,admin
60,91,60,88,Tajpur,Tajpur,admin
20,13,95,9,Sharasti Pauroshova,Sharasti Pauroshova,admin
20,15,47,25,CHARAMBA,CHARAMBA,admin
30,93,19,82,Bhuapur,Bhuapur,admin
10,79,58,82,Saplija,Saplija,admin
20,15,86,17,Sitakundu Pauroshova,Sitakundu Pauroshova,admin
60,90,33,81,SURMA,SURMA,admin
30,33,86,55,Sreepur Paurasava,Sreepur Paurasava,admin
55,52,55,84,Mohendra Nagar,Mohendra Nagar,admin
30,56,46,90,Bhararia,Bhararia,admin
55,73,85,87,Saiodpur Paurashava,Saiodpur Paurashava,admin
55,52,55,78,Kulaghat,Kulaghat,admin
50,76,22,14,Chatmohor Pauroshova,Chatmohor Pauroshova,admin
55,85,27,19,BARABIL,BARABIL,admin
40,87,47,49,Kaliganj Paurashaba,Kaliganj Paurashaba,admin
40,41,90,14,Basatpur,Basatpur,admin
20,13,1,8,Paikpara,Paikpara,admin
55,94,94,5,Mohammadpur,Mohammadpur,admin
55,94,94,6,Rahimanpur,Rahimanpur,admin
20,13,45,45,Faridganj Upazila,Faridganj Upazila,admin
45,39,58,12,Mahmudpur,Mahmudpur,admin
55,94,94,9,09 No Raypur,09 No Raypur,admin
50,64,47,13,Nurullabad,Nurullabad,admin
50,81,53,14,Rayghati,Rayghati,admin
50,81,53,15,Ghasigram,Ghasigram,admin
30,82,29,22,Goalanda Paurasava,Goalanda Paurasava,admin
30,82,76,66,Rajbari Paurasava,Rajbari Paurasava,admin
45,61,72,77,Nandail Paurasava,Nandail Paurasava,admin
40,1,60,75,Morelganj Paurasava,Morelganj Paurasava,admin
30,68,64,12,Adiabad,Adiabad,admin
60,90,29,29,Derai Upazila Digital Center,Derai Upazila Digital Center,admin
40,41,61,66,MANIRAMPUR PAURASHAVA,MANIRAMPUR PAURASHAVA,admin
55,94,94,17,Devipur,Devipur,admin
55,94,94,19,Awaliapur,Awaliapur,admin
20,19,81,58,Nobipur East,Nobipur East,admin
20,19,81,18,Bangara West,Bangara West,admin
20,19,81,45,Jatrapur,Jatrapur,admin
20,19,81,27,Darura,Darura,admin
60,58,65,25,Kulaura Paurasava,Kulaura Paurasava,admin
50,81,89,86,Rajshahi City Corporation,Rajshahi City Corporation,admin
30,33,30,79,Gazipur City Corporation,Gazipur City Corporation,admin
20,19,87,37,Battali,Battali,admin
20,15,37,77,Nangolmora,Nangolmora,admin
40,44,33,32,KALIGANJ PAURASAVA,KALIGANJ PAURASAVA,admin
30,82,47,85,RATANDIA,RATANDIA,admin
20,15,12,28,Charandwip,Charandwip,admin
20,15,12,38,Purba Gomdandi,Purba Gomdandi,admin
20,15,12,76,Shakpura,Shakpura,admin
20,15,12,66,Saroatali,Saroatali,admin
50,88,78,50,SIRAJGANJ PAURASAVA,SIRAJGANJ PAURASAVA,admin
50,69,91,75,SINGRA PAURASAVA,SINGRA PAURASAVA,admin
30,93,95,36,Tangail Pauroshova,Tangail Pauroshova,admin
20,22,16,33,DULAHAZARA,DULAHAZARA,admin
30,26,34,56,56 No. Ward,56 No. Ward,admin
55,27,17,17,Birol Upazila,Birol Upazila,admin
20,19,87,61,Jodda East,Jodda East,admin
20,19,67,8,08 No. Ward,08 No. Ward,admin
